sale_id,product_id,client_id,quantity,unit_price,total_price,sale_date
77256,860,21683,1,24.49,24.49,2025-01-15 0:00:00
77257,795,16422,1,2443.35,2443.35,2025-04-04 0:00:00
77258,877,16422,1,7.95,7.95,2024-08-14 0:00:00
77259,782,15684,1,2294.99,2294.99,2024-10-07 0:00:00
77260,712,15684,1,8.99,8.99,2025-06-10 0:00:00
77261,707,15684,1,34.99,34.99,2025-05-10 0:00:00
77262,883,11684,1,53.99,53.99,2024-11-29 0:00:00
77263,934,27065,1,28.99,28.99,2024-12-11 0:00:00
77264,923,27065,1,4.99,4.99,2025-06-09 0:00:00
77265,707,27065,1,34.99,34.99,2024-10-23 0:00:00
77266,933,24394,1,32.6,32.6,2025-03-11 0:00:00
77267,922,24394,1,3.99,3.99,2024-12-26 0:00:00
77268,933,11262,1,32.6,32.6,2024-10-22 0:00:00
77269,922,11262,1,3.99,3.99,2025-07-14 0:00:00
77270,873,11262,1,2.29,2.29,2024-09-11 0:00:00
77271,928,25967,1,24.99,24.99,2025-05-02 0:00:00
77272,921,25967,1,4.99,4.99,2025-01-14 0:00:00
77273,921,11091,1,4.99,4.99,2024-08-22 0:00:00
77274,929,11091,1,29.99,29.99,2025-07-17 0:00:00
77275,929,22239,1,29.99,29.99,2025-03-28 0:00:00
77276,873,22239,1,2.29,2.29,2025-01-10 0:00:00
77277,869,19864,1,69.99,69.99,2024-11-13 0:00:00
77278,867,19876,1,69.99,69.99,2024-09-18 0:00:00
77279,875,19876,1,8.99,8.99,2025-06-04 0:00:00
77280,870,26802,1,4.99,4.99,2025-06-07 0:00:00
77281,921,16720,1,4.99,4.99,2025-05-04 0:00:00
77282,708,16720,1,34.99,34.99,2024-11-07 0:00:00
77283,878,14409,1,21.98,21.98,2024-09-11 0:00:00
77284,865,14409,1,63.5,63.5,2025-05-19 0:00:00
77285,878,13737,1,21.98,21.98,2025-04-09 0:00:00
77286,871,13737,1,9.99,9.99,2024-08-30 0:00:00
77287,870,13737,1,4.99,4.99,2024-12-14 0:00:00
77288,873,13737,1,2.29,2.29,2025-03-28 0:00:00
77289,878,16300,1,21.98,21.98,2024-10-13 0:00:00
77290,714,16300,1,49.99,49.99,2024-08-26 0:00:00
77291,921,12497,1,4.99,4.99,2025-05-13 0:00:00
77292,930,12497,1,35,35,2025-04-28 0:00:00
77293,873,12497,1,2.29,2.29,2024-12-21 0:00:00
77294,859,22672,1,24.49,24.49,2025-05-06 0:00:00
77295,870,22672,1,4.99,4.99,2025-04-05 0:00:00
77296,921,17816,1,4.99,4.99,2024-09-21 0:00:00
77297,929,17816,1,29.99,29.99,2025-04-14 0:00:00
77298,873,17816,1,2.29,2.29,2024-09-16 0:00:00
77299,929,20135,1,29.99,29.99,2025-02-22 0:00:00
77300,921,20135,1,4.99,4.99,2025-01-18 0:00:00
77301,707,20135,1,34.99,34.99,2025-04-09 0:00:00
77302,870,16293,1,4.99,4.99,2024-08-29 0:00:00
77303,870,21816,1,4.99,4.99,2024-12-08 0:00:00
77304,858,21816,1,24.49,24.49,2025-03-01 0:00:00
77305,883,21816,1,53.99,53.99,2025-06-15 0:00:00
77306,934,23919,1,28.99,28.99,2025-03-29 0:00:00
77307,923,23919,1,4.99,4.99,2025-04-16 0:00:00
77308,858,23919,1,24.49,24.49,2025-03-07 0:00:00
77309,934,12563,1,28.99,28.99,2025-06-29 0:00:00
77310,923,12563,1,4.99,4.99,2025-05-16 0:00:00
77311,708,12563,1,34.99,34.99,2024-11-02 0:00:00
77312,930,11280,1,35,35,2025-07-12 0:00:00
77313,921,11280,1,4.99,4.99,2024-07-31 0:00:00
77314,707,11280,1,34.99,34.99,2024-10-07 0:00:00
77315,930,11201,1,35,35,2024-07-21 0:00:00
77316,878,11201,1,21.98,21.98,2024-11-30 0:00:00
77317,707,11201,1,34.99,34.99,2025-05-15 0:00:00
77318,930,12135,1,35,35,2024-07-21 0:00:00
77319,878,16717,1,21.98,21.98,2025-02-11 0:00:00
77320,707,16717,1,34.99,34.99,2025-05-15 0:00:00
77321,864,16717,1,63.5,63.5,2024-12-16 0:00:00
77322,712,12611,1,8.99,8.99,2025-02-20 0:00:00
77323,713,12563,1,49.99,49.99,2025-04-09 0:00:00
77324,983,14580,1,769.49,769.49,2025-05-25 0:00:00
77325,980,14581,1,769.49,769.49,2024-08-13 0:00:00
77326,929,14581,1,29.99,29.99,2025-05-07 0:00:00
77327,921,14581,1,4.99,4.99,2025-05-06 0:00:00
77328,708,14581,1,34.99,34.99,2025-02-16 0:00:00
77329,858,14581,1,24.49,24.49,2025-01-26 0:00:00
77330,780,14456,1,2319.99,2319.99,2025-06-02 0:00:00
77331,878,14456,1,21.98,21.98,2025-05-04 0:00:00
77332,865,14456,1,63.5,63.5,2024-11-20 0:00:00
77333,780,14420,1,2319.99,2319.99,2024-11-17 0:00:00
77334,782,12041,1,2294.99,2294.99,2025-03-08 0:00:00
77335,921,12041,1,4.99,4.99,2024-09-25 0:00:00
77336,930,12041,1,35,35,2024-07-29 0:00:00
77337,711,12041,1,34.99,34.99,2025-02-16 0:00:00
77338,716,12041,1,49.99,49.99,2025-05-15 0:00:00
77339,798,25127,1,1120.49,1120.49,2024-12-01 0:00:00
77340,884,25127,1,53.99,53.99,2024-12-07 0:00:00
77341,782,13648,1,2294.99,2294.99,2025-05-13 0:00:00
77342,873,13648,1,2.29,2.29,2025-06-23 0:00:00
77343,963,29201,1,742.35,742.35,2024-09-28 0:00:00
77344,870,29201,1,4.99,4.99,2024-09-25 0:00:00
77345,872,29201,1,8.99,8.99,2024-11-23 0:00:00
77346,955,24684,1,2384.07,2384.07,2024-09-23 0:00:00
77347,712,24684,1,8.99,8.99,2025-05-29 0:00:00
77348,975,20683,1,1700.99,1700.99,2025-04-23 0:00:00
77349,707,20683,1,34.99,34.99,2024-10-09 0:00:00
77350,957,14185,1,2384.07,2384.07,2025-05-23 0:00:00
77351,870,14185,1,4.99,4.99,2025-02-02 0:00:00
77352,872,14185,1,8.99,8.99,2024-09-25 0:00:00
77353,880,14185,1,54.99,54.99,2024-11-08 0:00:00
77354,968,11099,1,2384.07,2384.07,2025-07-09 0:00:00
77355,870,11099,1,4.99,4.99,2025-06-27 0:00:00
77356,872,11099,1,8.99,8.99,2025-05-04 0:00:00
77357,882,11099,1,53.99,53.99,2024-09-08 0:00:00
77358,969,11904,1,2384.07,2384.07,2024-11-12 0:00:00
77359,711,11904,1,34.99,34.99,2024-09-20 0:00:00
77360,958,29084,1,742.35,742.35,2025-06-16 0:00:00
77361,954,11464,1,2384.07,2384.07,2024-08-01 0:00:00
77362,707,11464,1,34.99,34.99,2025-01-01 0:00:00
77363,999,27515,1,539.99,539.99,2024-09-18 0:00:00
77364,877,12139,1,7.95,7.95,2025-01-05 0:00:00
77365,871,11122,1,9.99,9.99,2025-05-18 0:00:00
77366,708,13046,1,34.99,34.99,2025-04-21 0:00:00
77367,708,13150,1,34.99,34.99,2024-11-03 0:00:00
77368,877,13613,1,7.95,7.95,2024-09-29 0:00:00
77369,712,18199,1,8.99,8.99,2024-08-29 0:00:00
77370,712,18270,1,8.99,8.99,2025-07-08 0:00:00
77371,795,16436,1,2443.35,2443.35,2025-01-24 0:00:00
77372,922,16436,1,3.99,3.99,2025-03-24 0:00:00
77373,933,16436,1,32.6,32.6,2025-05-24 0:00:00
77374,711,16436,1,34.99,34.99,2024-09-28 0:00:00
77375,784,15927,1,2294.99,2294.99,2024-12-26 0:00:00
77376,930,15927,1,35,35,2025-02-24 0:00:00
77377,873,15927,1,2.29,2.29,2025-04-01 0:00:00
77378,784,12623,1,2294.99,2294.99,2025-03-31 0:00:00
77379,930,12623,1,35,35,2024-12-10 0:00:00
77380,784,15697,1,2294.99,2294.99,2025-06-04 0:00:00
77381,878,15697,1,21.98,21.98,2024-10-02 0:00:00
77382,871,15697,1,9.99,9.99,2024-12-10 0:00:00
77383,870,15697,1,4.99,4.99,2024-11-25 0:00:00
77384,781,14429,1,2319.99,2319.99,2025-02-19 0:00:00
77385,878,14429,1,21.98,21.98,2025-06-08 0:00:00
77386,880,14429,1,54.99,54.99,2025-03-20 0:00:00
77387,922,11086,1,3.99,3.99,2025-03-26 0:00:00
77388,715,11086,1,49.99,49.99,2024-12-21 0:00:00
77389,873,11262,1,2.29,2.29,2024-08-12 0:00:00
77390,877,11262,1,7.95,7.95,2024-08-10 0:00:00
77391,934,27609,1,28.99,28.99,2024-08-27 0:00:00
77392,923,27609,1,4.99,4.99,2024-11-24 0:00:00
77393,873,27609,1,2.29,2.29,2024-12-26 0:00:00
77394,923,28253,1,4.99,4.99,2024-09-06 0:00:00
77395,712,28253,1,8.99,8.99,2024-11-29 0:00:00
77396,928,14265,1,24.99,24.99,2024-12-21 0:00:00
77397,873,14265,1,2.29,2.29,2024-07-27 0:00:00
77398,933,25194,1,32.6,32.6,2025-05-23 0:00:00
77399,934,27458,1,28.99,28.99,2024-09-13 0:00:00
77400,923,27458,1,4.99,4.99,2024-10-11 0:00:00
77401,711,27458,1,34.99,34.99,2025-03-31 0:00:00
77402,934,16497,1,28.99,28.99,2025-05-08 0:00:00
77403,923,16497,1,4.99,4.99,2025-06-18 0:00:00
77404,928,26687,1,24.99,24.99,2024-09-19 0:00:00
77405,933,16085,1,32.6,32.6,2024-08-27 0:00:00
77406,922,16085,1,3.99,3.99,2024-07-28 0:00:00
77407,707,16085,1,34.99,34.99,2025-05-08 0:00:00
77408,871,16948,1,9.99,9.99,2025-06-30 0:00:00
77409,708,16948,1,34.99,34.99,2024-11-16 0:00:00
77410,714,16948,1,49.99,49.99,2025-05-08 0:00:00
77411,859,16948,1,24.49,24.49,2024-07-30 0:00:00
77412,870,17699,1,4.99,4.99,2025-04-14 0:00:00
77413,880,17699,1,54.99,54.99,2025-02-22 0:00:00
77414,877,17699,1,7.95,7.95,2025-04-30 0:00:00
77415,870,25328,1,4.99,4.99,2024-08-28 0:00:00
77416,711,25328,1,34.99,34.99,2024-10-03 0:00:00
77417,716,25328,1,49.99,49.99,2025-04-05 0:00:00
77418,870,25002,1,4.99,4.99,2025-06-27 0:00:00
77419,921,23368,1,4.99,4.99,2025-02-08 0:00:00
77420,921,15939,1,4.99,4.99,2025-07-11 0:00:00
77421,708,15939,1,34.99,34.99,2024-10-05 0:00:00
77422,921,14375,1,4.99,4.99,2024-09-06 0:00:00
77423,708,14375,1,34.99,34.99,2024-08-01 0:00:00
77424,878,20740,1,21.98,21.98,2025-04-26 0:00:00
77425,712,20740,1,8.99,8.99,2025-04-20 0:00:00
77426,713,20740,1,49.99,49.99,2025-01-01 0:00:00
77427,878,14254,1,21.98,21.98,2024-07-23 0:00:00
77428,711,14254,1,34.99,34.99,2025-03-29 0:00:00
77429,860,14254,1,24.49,24.49,2024-12-26 0:00:00
77430,921,14942,1,4.99,4.99,2024-08-30 0:00:00
77431,878,16314,1,21.98,21.98,2024-10-20 0:00:00
77432,715,16314,1,49.99,49.99,2025-06-24 0:00:00
77433,928,16943,1,24.99,24.99,2025-06-11 0:00:00
77434,921,16943,1,4.99,4.99,2025-03-25 0:00:00
77435,877,16943,1,7.95,7.95,2025-04-09 0:00:00
77436,921,21522,1,4.99,4.99,2025-02-13 0:00:00
77437,929,21522,1,29.99,29.99,2025-03-30 0:00:00
77438,708,21522,1,34.99,34.99,2025-04-23 0:00:00
77439,881,21522,1,53.99,53.99,2025-04-11 0:00:00
77440,922,20974,1,3.99,3.99,2024-11-25 0:00:00
77441,873,20974,1,2.29,2.29,2025-02-17 0:00:00
77442,876,20974,1,120,120,2025-05-27 0:00:00
77443,922,26915,1,3.99,3.99,2025-01-30 0:00:00
77444,880,26915,1,54.99,54.99,2024-08-24 0:00:00
77445,783,15155,1,2294.99,2294.99,2025-06-13 0:00:00
77446,930,15155,1,35,35,2024-10-02 0:00:00
77447,921,15155,1,4.99,4.99,2024-11-16 0:00:00
77448,878,15155,1,21.98,21.98,2024-07-30 0:00:00
77449,874,15155,1,8.99,8.99,2024-09-17 0:00:00
77450,784,14648,1,2294.99,2294.99,2025-04-10 0:00:00
77451,878,14648,1,21.98,21.98,2024-09-10 0:00:00
77452,877,14648,1,7.95,7.95,2025-02-04 0:00:00
77453,784,14484,1,2294.99,2294.99,2024-11-06 0:00:00
77454,871,14484,1,9.99,9.99,2025-06-02 0:00:00
77455,870,14484,1,4.99,4.99,2024-12-29 0:00:00
77456,708,14484,1,34.99,34.99,2025-03-04 0:00:00
77457,784,12079,1,2294.99,2294.99,2025-04-29 0:00:00
77458,930,12079,1,35,35,2024-07-29 0:00:00
77459,878,12079,1,21.98,21.98,2025-05-08 0:00:00
77460,871,12079,1,9.99,9.99,2025-06-23 0:00:00
77461,870,12079,1,4.99,4.99,2024-10-13 0:00:00
77462,712,12079,1,8.99,8.99,2024-12-11 0:00:00
77463,881,12079,1,53.99,53.99,2024-10-29 0:00:00
77464,784,11937,1,2294.99,2294.99,2024-10-02 0:00:00
77465,871,11937,1,9.99,9.99,2024-09-26 0:00:00
77466,870,11937,1,4.99,4.99,2024-11-18 0:00:00
77467,780,14449,1,2319.99,2319.99,2024-08-28 0:00:00
77468,711,14449,1,34.99,34.99,2025-02-02 0:00:00
77469,781,12782,1,2319.99,2319.99,2024-12-06 0:00:00
77470,878,12782,1,21.98,21.98,2024-11-03 0:00:00
77471,715,12782,1,49.99,49.99,2024-11-09 0:00:00
77472,712,12782,1,8.99,8.99,2025-03-24 0:00:00
77473,966,17184,1,2384.07,2384.07,2025-01-06 0:00:00
77474,872,17184,1,8.99,8.99,2024-11-05 0:00:00
77475,870,17184,1,4.99,4.99,2024-08-23 0:00:00
77476,707,17184,1,34.99,34.99,2025-02-17 0:00:00
77477,800,17734,1,1120.49,1120.49,2025-03-04 0:00:00
77478,799,24585,1,1120.49,1120.49,2024-12-06 0:00:00
77479,922,24585,1,3.99,3.99,2024-08-02 0:00:00
77480,932,24585,1,24.99,24.99,2024-08-05 0:00:00
77481,708,24585,1,34.99,34.99,2024-09-02 0:00:00
77482,800,24484,1,1120.49,1120.49,2025-01-09 0:00:00
77483,784,13122,1,2294.99,2294.99,2024-07-23 0:00:00
77484,878,13122,1,21.98,21.98,2025-03-06 0:00:00
77485,880,13122,1,54.99,54.99,2024-08-31 0:00:00
77486,712,13122,1,8.99,8.99,2025-04-02 0:00:00
77487,712,13284,1,8.99,8.99,2024-09-16 0:00:00
77488,969,13284,1,2384.07,2384.07,2025-04-02 0:00:00
77489,956,12986,1,2384.07,2384.07,2024-07-30 0:00:00
77490,923,12986,1,4.99,4.99,2024-08-02 0:00:00
77491,934,12986,1,28.99,28.99,2024-08-25 0:00:00
77492,711,12986,1,34.99,34.99,2024-12-09 0:00:00
77493,999,13559,1,539.99,539.99,2025-03-16 0:00:00
77494,922,13559,1,3.99,3.99,2024-08-29 0:00:00
77495,931,13559,1,21.49,21.49,2025-02-19 0:00:00
77496,711,13559,1,34.99,34.99,2025-03-01 0:00:00
77497,999,22674,1,539.99,539.99,2024-11-09 0:00:00
77498,711,22674,1,34.99,34.99,2025-04-01 0:00:00
77499,972,13050,1,1214.85,1214.85,2025-02-16 0:00:00
77500,707,13050,1,34.99,34.99,2025-05-06 0:00:00
77501,999,27500,1,539.99,539.99,2024-10-19 0:00:00
77502,872,27500,1,8.99,8.99,2025-05-31 0:00:00
77503,870,27500,1,4.99,4.99,2025-02-13 0:00:00
77504,707,27500,1,34.99,34.99,2024-10-24 0:00:00
77505,999,27512,1,539.99,539.99,2025-03-01 0:00:00
77506,796,20615,1,2443.35,2443.35,2024-10-30 0:00:00
77507,922,20615,1,3.99,3.99,2025-02-09 0:00:00
77508,933,20615,1,32.6,32.6,2025-07-08 0:00:00
77509,873,20615,1,2.29,2.29,2024-09-17 0:00:00
77510,792,20616,1,2443.35,2443.35,2025-06-18 0:00:00
77511,922,20616,1,3.99,3.99,2024-08-19 0:00:00
77512,933,20616,1,32.6,32.6,2025-03-23 0:00:00
77513,707,20616,1,34.99,34.99,2024-09-04 0:00:00
77514,708,11253,1,34.99,34.99,2025-03-03 0:00:00
77515,922,14233,1,3.99,3.99,2025-04-07 0:00:00
77516,932,14233,1,24.99,24.99,2025-04-12 0:00:00
77517,929,16710,1,29.99,29.99,2025-01-18 0:00:00
77518,921,16710,1,4.99,4.99,2024-11-09 0:00:00
77519,873,16710,1,2.29,2.29,2024-08-06 0:00:00
77520,929,16625,1,29.99,29.99,2024-11-12 0:00:00
77521,921,16625,1,4.99,4.99,2024-12-29 0:00:00
77522,873,16625,1,2.29,2.29,2024-10-28 0:00:00
77523,877,16625,1,7.95,7.95,2024-08-04 0:00:00
77524,870,23646,1,4.99,4.99,2024-12-08 0:00:00
77525,712,23646,1,8.99,8.99,2025-05-14 0:00:00
77526,881,17250,1,53.99,53.99,2025-06-22 0:00:00
77527,712,17250,1,8.99,8.99,2024-09-22 0:00:00
77528,923,16016,1,4.99,4.99,2024-08-28 0:00:00
77529,934,16016,1,28.99,28.99,2024-07-23 0:00:00
77530,870,16016,1,4.99,4.99,2025-04-12 0:00:00
77531,872,16016,1,8.99,8.99,2025-03-05 0:00:00
77532,990,17896,1,539.99,539.99,2025-06-29 0:00:00
77533,878,17896,1,21.98,21.98,2025-05-22 0:00:00
77534,871,17896,1,9.99,9.99,2024-12-03 0:00:00
77535,870,17896,1,4.99,4.99,2024-11-24 0:00:00
77536,859,17896,1,24.49,24.49,2025-03-06 0:00:00
77537,974,25444,1,1700.99,1700.99,2024-08-27 0:00:00
77538,882,25444,1,53.99,53.99,2025-03-08 0:00:00
77539,973,21071,1,1700.99,1700.99,2025-06-01 0:00:00
77540,713,21071,1,49.99,49.99,2024-12-22 0:00:00
77541,982,14140,1,769.49,769.49,2025-01-30 0:00:00
77542,713,14140,1,49.99,49.99,2024-12-11 0:00:00
77543,780,15923,1,2319.99,2319.99,2024-12-06 0:00:00
77544,871,15923,1,9.99,9.99,2025-04-08 0:00:00
77545,870,15923,1,4.99,4.99,2025-01-03 0:00:00
77546,860,15923,1,24.49,24.49,2024-09-08 0:00:00
77547,784,15700,1,2294.99,2294.99,2024-11-13 0:00:00
77548,930,15700,1,35,35,2024-09-24 0:00:00
77549,883,11078,1,53.99,53.99,2025-07-03 0:00:00
77550,928,11125,1,24.99,24.99,2024-10-13 0:00:00
77551,921,11125,1,4.99,4.99,2024-11-08 0:00:00
77552,873,11125,1,2.29,2.29,2025-05-20 0:00:00
77553,931,18314,1,21.49,21.49,2024-10-20 0:00:00
77554,873,18314,1,2.29,2.29,2025-04-28 0:00:00
77555,933,16506,1,32.6,32.6,2024-08-26 0:00:00
77556,922,16506,1,3.99,3.99,2024-10-01 0:00:00
77557,858,16506,1,24.49,24.49,2025-04-02 0:00:00
77558,929,12203,1,29.99,29.99,2025-06-15 0:00:00
77559,921,12203,1,4.99,4.99,2024-12-21 0:00:00
77560,874,12203,1,8.99,8.99,2024-12-12 0:00:00
77561,929,23561,1,29.99,29.99,2025-04-12 0:00:00
77562,922,11331,1,3.99,3.99,2025-01-03 0:00:00
77563,933,11331,1,32.6,32.6,2024-08-26 0:00:00
77564,929,22775,1,29.99,29.99,2024-09-08 0:00:00
77565,921,22775,1,4.99,4.99,2024-12-07 0:00:00
77566,873,22775,1,2.29,2.29,2025-01-23 0:00:00
77567,921,11642,1,4.99,4.99,2024-12-19 0:00:00
77568,929,11642,1,29.99,29.99,2025-02-06 0:00:00
77569,711,11642,1,34.99,34.99,2025-01-22 0:00:00
77570,858,11642,1,24.49,24.49,2025-06-12 0:00:00
77571,716,11642,1,49.99,49.99,2025-07-06 0:00:00
77572,929,13144,1,29.99,29.99,2024-09-03 0:00:00
77573,873,13144,1,2.29,2.29,2025-04-13 0:00:00
77574,870,15572,1,4.99,4.99,2024-11-02 0:00:00
77575,871,15572,1,9.99,9.99,2024-10-21 0:00:00
77576,708,15572,1,34.99,34.99,2024-12-20 0:00:00
77577,870,14265,1,4.99,4.99,2024-11-16 0:00:00
77578,871,14265,1,9.99,9.99,2024-12-07 0:00:00
77579,880,14265,1,54.99,54.99,2025-06-27 0:00:00
77580,867,11215,1,69.99,69.99,2025-02-03 0:00:00
77581,860,11215,1,24.49,24.49,2025-06-14 0:00:00
77582,865,16986,1,63.5,63.5,2025-06-08 0:00:00
77583,870,16986,1,4.99,4.99,2025-04-09 0:00:00
77584,921,15516,1,4.99,4.99,2025-07-02 0:00:00
77585,873,15516,1,2.29,2.29,2025-02-25 0:00:00
77586,921,25157,1,4.99,4.99,2024-09-16 0:00:00
77587,873,25157,1,2.29,2.29,2025-07-16 0:00:00
77588,921,14536,1,4.99,4.99,2025-01-08 0:00:00
77589,865,14536,1,63.5,63.5,2024-12-13 0:00:00
77590,921,15442,1,4.99,4.99,2025-02-21 0:00:00
77591,928,15442,1,24.99,24.99,2025-04-23 0:00:00
77592,866,15442,1,63.5,63.5,2024-07-29 0:00:00
77593,921,12444,1,4.99,4.99,2025-05-27 0:00:00
77594,930,12444,1,35,35,2024-09-29 0:00:00
77595,716,12444,1,49.99,49.99,2024-12-19 0:00:00
77596,858,12444,1,24.49,24.49,2025-01-19 0:00:00
77597,930,14760,1,35,35,2024-10-23 0:00:00
77598,873,14760,1,2.29,2.29,2025-05-08 0:00:00
77599,930,11860,1,35,35,2024-10-11 0:00:00
77600,878,13229,1,21.98,21.98,2025-04-15 0:00:00
77601,991,19719,1,539.99,539.99,2024-07-25 0:00:00
77602,878,19719,1,21.98,21.98,2025-05-27 0:00:00
77603,711,19719,1,34.99,34.99,2024-10-12 0:00:00
77604,712,19719,1,8.99,8.99,2025-02-23 0:00:00
77605,883,19719,1,53.99,53.99,2024-11-06 0:00:00
77606,780,14464,1,2319.99,2319.99,2025-04-02 0:00:00
77607,930,14464,1,35,35,2025-03-05 0:00:00
77608,873,14464,1,2.29,2.29,2024-07-25 0:00:00
77609,978,27006,1,742.35,742.35,2024-10-04 0:00:00
77610,877,27006,1,7.95,7.95,2024-07-19 0:00:00
77611,959,27118,1,742.35,742.35,2024-12-03 0:00:00
77612,708,27118,1,34.99,34.99,2025-06-02 0:00:00
77613,953,16424,1,1214.85,1214.85,2024-10-14 0:00:00
77614,955,13600,1,2384.07,2384.07,2025-02-14 0:00:00
77615,923,13600,1,4.99,4.99,2024-09-16 0:00:00
77616,934,13600,1,28.99,28.99,2024-08-20 0:00:00
77617,707,13600,1,34.99,34.99,2025-07-01 0:00:00
77618,712,13600,1,8.99,8.99,2025-01-17 0:00:00
77619,801,17730,1,1120.49,1120.49,2025-03-10 0:00:00
77620,932,17730,1,24.99,24.99,2025-04-03 0:00:00
77621,922,17730,1,3.99,3.99,2025-03-01 0:00:00
77622,858,17730,1,24.49,24.49,2025-07-05 0:00:00
77623,782,13123,1,2294.99,2294.99,2025-07-05 0:00:00
77624,873,13123,1,2.29,2.29,2025-06-22 0:00:00
77625,782,13135,1,2294.99,2294.99,2025-04-18 0:00:00
77626,871,13135,1,9.99,9.99,2025-07-03 0:00:00
77627,962,29221,1,742.35,742.35,2025-02-01 0:00:00
77628,955,13366,1,2384.07,2384.07,2025-05-17 0:00:00
77629,711,13366,1,34.99,34.99,2025-01-27 0:00:00
77630,997,23217,1,539.99,539.99,2024-09-11 0:00:00
77631,931,23217,1,21.49,21.49,2024-09-16 0:00:00
77632,873,23217,1,2.29,2.29,2024-12-01 0:00:00
77633,800,19987,1,1120.49,1120.49,2024-11-27 0:00:00
77634,872,19987,1,8.99,8.99,2025-03-28 0:00:00
77635,870,19987,1,4.99,4.99,2024-12-02 0:00:00
77636,880,19987,1,54.99,54.99,2025-05-07 0:00:00
77637,799,20394,1,1120.49,1120.49,2025-06-05 0:00:00
77638,922,20394,1,3.99,3.99,2024-07-20 0:00:00
77639,874,20394,1,8.99,8.99,2024-12-04 0:00:00
77640,932,20394,1,24.99,24.99,2025-06-06 0:00:00
77641,712,17567,1,8.99,8.99,2024-10-28 0:00:00
77642,973,17567,1,1700.99,1700.99,2025-04-14 0:00:00
77643,797,27795,1,1120.49,1120.49,2025-05-28 0:00:00
77644,883,27795,1,53.99,53.99,2024-08-18 0:00:00
77645,980,17233,1,769.49,769.49,2025-05-19 0:00:00
77646,921,14059,1,4.99,4.99,2025-06-19 0:00:00
77647,928,14059,1,24.99,24.99,2024-08-24 0:00:00
77648,873,14059,1,2.29,2.29,2025-04-14 0:00:00
77649,921,19578,1,4.99,4.99,2024-12-08 0:00:00
77650,929,19578,1,29.99,29.99,2025-04-13 0:00:00
77651,873,19578,1,2.29,2.29,2025-01-22 0:00:00
77652,870,22941,1,4.99,4.99,2024-11-28 0:00:00
77653,884,22941,1,53.99,53.99,2024-10-23 0:00:00
77654,868,26143,1,69.99,69.99,2024-10-15 0:00:00
77655,884,26143,1,53.99,53.99,2024-12-17 0:00:00
77656,871,29188,1,9.99,9.99,2024-11-23 0:00:00
77657,870,29188,1,4.99,4.99,2025-01-17 0:00:00
77658,880,29188,1,54.99,54.99,2024-12-30 0:00:00
77659,715,14217,1,49.99,49.99,2025-04-19 0:00:00
77660,982,21545,1,769.49,769.49,2024-12-15 0:00:00
77661,712,21545,1,8.99,8.99,2025-05-06 0:00:00
77662,868,21545,1,69.99,69.99,2025-04-20 0:00:00
77663,780,13561,1,2319.99,2319.99,2024-12-06 0:00:00
77664,878,13561,1,21.98,21.98,2025-03-16 0:00:00
77665,873,13561,1,2.29,2.29,2024-09-07 0:00:00
77666,784,15637,1,2294.99,2294.99,2025-04-04 0:00:00
77667,871,15637,1,9.99,9.99,2024-09-08 0:00:00
77668,707,15637,1,34.99,34.99,2025-02-14 0:00:00
77669,713,15637,1,49.99,49.99,2025-01-02 0:00:00
77670,712,15637,1,8.99,8.99,2025-02-08 0:00:00
77671,782,15086,1,2294.99,2294.99,2024-12-21 0:00:00
77672,930,15086,1,35,35,2024-12-30 0:00:00
77673,921,15086,1,4.99,4.99,2025-07-11 0:00:00
77674,711,15086,1,34.99,34.99,2025-02-02 0:00:00
77675,782,15118,1,2294.99,2294.99,2025-04-30 0:00:00
77676,882,11667,1,53.99,53.99,2024-10-28 0:00:00
77677,873,11643,1,2.29,2.29,2024-08-05 0:00:00
77678,877,11643,1,7.95,7.95,2024-12-12 0:00:00
77679,715,11506,1,49.99,49.99,2025-05-31 0:00:00
77680,922,11498,1,3.99,3.99,2024-09-06 0:00:00
77681,932,11498,1,24.99,24.99,2024-08-12 0:00:00
77682,873,11498,1,2.29,2.29,2025-06-26 0:00:00
77683,934,27637,1,28.99,28.99,2025-01-11 0:00:00
77684,923,27637,1,4.99,4.99,2025-02-26 0:00:00
77685,711,27637,1,34.99,34.99,2025-02-20 0:00:00
77686,931,28232,1,21.49,21.49,2024-09-06 0:00:00
77687,873,28232,1,2.29,2.29,2025-06-10 0:00:00
77688,876,28232,1,120,120,2024-08-14 0:00:00
77689,928,11277,1,24.99,24.99,2025-03-22 0:00:00
77690,921,11277,1,4.99,4.99,2024-09-13 0:00:00
77691,878,11277,1,21.98,21.98,2025-04-20 0:00:00
77692,708,11277,1,34.99,34.99,2024-11-06 0:00:00
77693,860,11277,1,24.49,24.49,2024-10-21 0:00:00
77694,921,23689,1,4.99,4.99,2024-12-04 0:00:00
77695,929,23689,1,29.99,29.99,2024-09-02 0:00:00
77696,875,23689,1,8.99,8.99,2025-01-10 0:00:00
77697,922,24961,1,3.99,3.99,2024-07-30 0:00:00
77698,933,24961,1,32.6,32.6,2025-04-05 0:00:00
77699,708,24961,1,34.99,34.99,2025-01-07 0:00:00
77700,929,18449,1,29.99,29.99,2024-10-08 0:00:00
77701,921,18449,1,4.99,4.99,2025-04-01 0:00:00
77702,711,18449,1,34.99,34.99,2025-05-20 0:00:00
77703,929,23687,1,29.99,29.99,2024-08-18 0:00:00
77704,871,14574,1,9.99,9.99,2025-06-12 0:00:00
